Name,Plot,Herbivory,Row,Column,Label,Observation_Number,Timepoint
A3_2x2_orthoT6.jpg,A3,2x2,205,232,OUT,1,T6
A3_2x2_orthoT6.jpg,A3,2x2,205,699,Cage,2,T6
A3_2x2_orthoT6.jpg,A3,2x2,205,1166,Cage,3,T6
A3_2x2_orthoT6.jpg,A3,2x2,205,1632,Cage,4,T6
A3_2x2_orthoT6.jpg,A3,2x2,205,2099,Lobo_fol,5,T6
A3_2x2_orthoT6.jpg,A3,2x2,205,2566,Lobo_enc,6,T6
A3_2x2_orthoT6.jpg,A3,2x2,205,3032,Lobo_fol,7,T6
A3_2x2_orthoT6.jpg,A3,2x2,205,3499,Cage,8,T6
A3_2x2_orthoT6.jpg,A3,2x2,205,3966,Cage,9,T6
A3_2x2_orthoT6.jpg,A3,2x2,205,4432,Sand,10,T6
A3_2x2_orthoT6.jpg,A3,2x2,205,4899,Tur_orn,11,T6
A3_2x2_orthoT6.jpg,A3,2x2,205,5366,Hal_min,12,T6
A3_2x2_orthoT6.jpg,A3,2x2,205,5832,Lobo_fol,13,T6
A3_2x2_orthoT6.jpg,A3,2x2,205,6299,Lobo_fol,14,T6
A3_2x2_orthoT6.jpg,A3,2x2,205,6766,Hal_min,15,T6
A3_2x2_orthoT6.jpg,A3,2x2,616,232,OUT,16,T6
A3_2x2_orthoT6.jpg,A3,2x2,616,699,Cage,17,T6
A3_2x2_orthoT6.jpg,A3,2x2,616,1166,Lobo_fol,18,T6
A3_2x2_orthoT6.jpg,A3,2x2,616,1632,Lobo_fol,19,T6
A3_2x2_orthoT6.jpg,A3,2x2,616,2099,Lobo_fol,20,T6
A3_2x2_orthoT6.jpg,A3,2x2,616,2566,Acr_dig,21,T6
A3_2x2_orthoT6.jpg,A3,2x2,616,3032,Phyma,22,T6
A3_2x2_orthoT6.jpg,A3,2x2,616,3499,Sand,23,T6
A3_2x2_orthoT6.jpg,A3,2x2,616,3966,Sand,24,T6
A3_2x2_orthoT6.jpg,A3,2x2,616,4432,Sand,25,T6
